youtube_video_id,youtube_url,title_original,channel_name,language,topic,duration_seconds,availability,description_checked,description_characters,youtube_chapters_checked,chapter_count,captions_checked,caption_languages,contains_marketing_signal,professional_source_signal,evidence_score,preliminary_decision,decision_reason
2mbGEorWqZk,https://www.youtube.com/watch?v=2mbGEorWqZk,Motorcycle Training | אימון אופנועים,Drone Hero,he,u_turn,92,public,True,131,True,0,True,,False,True,3,rejected,no_chapters_or_captions_for_content_evidence
3R5kPOa3TDI,https://www.youtube.com/watch?v=3R5kPOa3TDI,חילוץ חבר תקוע בשטח,Electric Power,he,recovery,761,public,True,111,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
xFXDYnozwbY,https://www.youtube.com/watch?v=xFXDYnozwbY,KTM 390 Adventure - Walk Around and Ride,FullgaZ Magazine,he,gravel,759,public,True,212,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence; title_indicates_non_instructional_or_promotional_content
_AX2ctfRh9M,https://www.youtube.com/watch?v=_AX2ctfRh9M,בדיקה אופנוע לפני רכישה,Green Monkey,he,pre_ride,147,public,True,0,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,4,rejected,description_missing
yCJSSrJswjs,https://www.youtube.com/watch?v=yCJSSrJswjs,This Is Why YOU Need To Take An Advanced Motorcycle Class!,Joe Goe Motorcycle Adventures,en,advanced_training,273,public,True,3045,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,6,eligible_for_content_review,caption_tracks=157; professional_source_signal; marketing_signal_present
9vcmIOmnkQE,https://www.youtube.com/watch?v=9vcmIOmnkQE,היגוי הפוך - קצר וברור.,Moto Lamed,he,countersteering,384,public,True,368,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
FK5jeGkT4pY,https://www.youtube.com/watch?v=FK5jeGkT4pY,מיגון נכון לאופנוע שלך - טיונינג 🏍️👍☝️,Moto Lamed,he,protective_gear,317,public,True,87,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
qTAqeGOSDls,https://www.youtube.com/watch?v=qTAqeGOSDls,מדריך הוידאו לרוכב המתחיל - 45 שניות על זיהוי סכנות בכביש #1,Pkd Aerui,he,urban_hazards,56,public,True,263,True,0,True,,False,False,1,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
z_haIJ8OsxY,https://www.youtube.com/watch?v=z_haIJ8OsxY,יום הדרכת רכיבה ליחידת אבטחה רכובה על אופנועים,ProRiding Israel,he,school_seed,101,public,True,861,True,0,True,,False,True,4,rejected,no_chapters_or_captions_for_content_evidence
qzhI9loXI5M,https://www.youtube.com/watch?v=qzhI9loXI5M,רכיבת אופנועי שטח אנדורו - בן שמן,RY30,he,offroad_basics,620,public,True,0,True,0,True,,False,False,1,rejected,description_missing; no_chapters_or_captions_for_content_evidence
leKONloNRHo,https://www.youtube.com/watch?v=leKONloNRHo,רכיבת אופנועי שטח - רק 2 פעימות - בבוץ אחרי הגשם בבן שמן 21.1.12,kRuvi,he,mud,268,public,True,18,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
yUPBLQYcR-E,https://www.youtube.com/watch?v=yUPBLQYcR-E,הנמכה לאופנוע שטח האם כדאי? מה הדרך הנכונה לעשות? הנמכת מושב כן לא ואיך ? Lowering your dirt bike,moshe cohen,he,water_crossing,1117,public,True,74,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
o67DspnS35I,https://www.youtube.com/watch?v=o67DspnS35I,"הקפה של עייפות במסלול של ג'וליס, עם נפילה לקינוח",oR1515,he,fatigue,158,public,True,0,True,0,True,,False,False,1,rejected,description_missing; no_chapters_or_captions_for_content_evidence
xeYcQRQiflo,https://www.youtube.com/watch?v=xeYcQRQiflo,איך עוברים טסט לאופנוע - טל המרכז ללימודי נהיגה פתח תקווה,בית ספר טל המרכז ללימודי נהיגה,he,slow_control,165,public,True,452,True,0,True,,False,True,5,rejected,no_chapters_or_captions_for_content_evidence
QE_LzEpXQQs,https://www.youtube.com/watch?v=QE_LzEpXQQs,"חוגגים עשור לחשבון היוטיוב של הרלב""ד",הרשות הלאומית לבטיחות בדרכים,he,safety_body,58,public,True,233,True,0,True,,False,True,3,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
l_vLv-Fds5g,https://www.youtube.com/watch?v=l_vLv-Fds5g,רכיבה מודעת 🏍 | פרק 1 - אל תפתיע!,הרשות הלאומית לבטיחות בדרכים,he,night,154,public,True,220,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,7,eligible_for_content_review,caption_tracks=157; professional_source_signal
monnV2GG-yQ,https://www.youtube.com/watch?v=monnV2GG-yQ,מתחילים במדבר #2 - רוכבי שטח מתחילים בטיול במדבר יהודה,משה טיולי שטח Moto Tours,he,navigation,250,public,True,178,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|id-orig|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,rejected,title_indicates_non_instructional_or_promotional_content
BvelupbfwhM,https://www.youtube.com/watch?v=BvelupbfwhM,בלימת חירום בכביש רטוב באופנוע שמצויד במערכת abs,משה פרחי - רכיבה מתקדמת,he,emergency_braking,6,public,True,30,True,0,True,,False,True,3,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
1LVSrs4HucI,https://www.youtube.com/watch?v=1LVSrs4HucI,"How to make Amazing U-Turns, like Japanese Police",Moto Control,en,countersteering,392,public,True,646,True,8,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,8,eligible_for_content_review,youtube_chapters=8; caption_tracks=157; professional_source_signal; marketing_signal_present
_37R9gTBQzg,https://www.youtube.com/watch?v=_37R9gTBQzg,איך לסובב אופנוע על המקום,Cohen Adventure (‫צביקה כהן השטח‬‎),he,lifting,276,public,True,336,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
up-0FSj9Mcs,https://www.youtube.com/watch?v=up-0FSj9Mcs,איך לתקן פנצ'ר בגלגל עם פנימית באופנוע,Cohen Adventure (‫צביקה כהן השטח‬‎),he,puncture,620,public,True,228,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
_kUzaGCzuvQ,https://www.youtube.com/watch?v=_kUzaGCzuvQ,טיפ: איך לכוון נכון את מראות האופנוע?,ProRiding Israel,he,school_seed,142,public,True,361,True,0,True,,False,True,4,rejected,no_chapters_or_captions_for_content_evidence
nMiHEDMqG00,https://www.youtube.com/watch?v=nMiHEDMqG00,אדוונצ'רים מצייצים - טיול פתיחת העונה בהרי ירושלים,ADV Moto Life,he,gravel,190,public,True,378,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence; title_indicates_non_instructional_or_promotional_content
j7fQbv2UZBc,https://www.youtube.com/watch?v=j7fQbv2UZBc,2026 Yamaha DT350R OFFICIAL LAUNCH ?😯 | Mid-Size Dual-Sport Designed for Adventure (Concept),Acer Rider,en,suspension,546,public,True,3192,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,6,eligible_for_content_review,caption_tracks=157
sMPOw3ch5Vo,https://www.youtube.com/watch?v=sMPOw3ch5Vo,How to Adjust the Factory Suspension on a 2023 Kawasaki KLR 650,Adventure Bikes Australia,en,tires,342,public,True,2041,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|live_chat|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,4,eligible_for_content_review,caption_tracks=158; marketing_signal_present
H42JxZ59cPQ,https://www.youtube.com/watch?v=H42JxZ59cPQ,NEW 2027 BMW F450 GS REVIEW – The Baby GS That Could Shake Up the Entire Adventure Class‼️🔥,Automaz,en,offroad_position,307,public,True,4463,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,6,rejected,title_indicates_non_instructional_or_promotional_content
6tlSdNGLPkY,https://www.youtube.com/watch?v=6tlSdNGLPkY,"The Always, Onlys and Nevers of Motorcycle Riding",CanyonChasers,en,advanced_training,509,public,True,3600,True,5,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-US|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,8,eligible_for_content_review,youtube_chapters=5; caption_tracks=158; professional_source_signal; marketing_signal_present
C_GCVThzYaM,https://www.youtube.com/watch?v=C_GCVThzYaM,הדרכת רכיבה ביוון,Cohen Adventure (‫צביקה כהן השטח‬‎),he,instructor_seed,72,public,True,153,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|pl-orig|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,6,eligible_for_content_review,caption_tracks=157; professional_source_signal
dF9KY2w7dmY,https://www.youtube.com/watch?v=dF9KY2w7dmY,מדריך טכני: ניקוי ושימון שרשרת הינע,FullgaZ Magazine,he,maintenance,214,public,True,38,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,7,eligible_for_content_review,caption_tracks=157; professional_source_signal
a789n6jIfOg,https://www.youtube.com/watch?v=a789n6jIfOg,CRITICAL Tips For Making U-turns On Gravel!,Joe Goe Motorcycle Adventures,en,u_turn,188,public,True,2464,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,4,eligible_for_content_review,caption_tracks=157; marketing_signal_present
Q_okv36Amvg,https://www.youtube.com/watch?v=Q_okv36Amvg,BEGINNERS Guide to the BASICS of Adventure Motorcycle Control,MOTOTREK,en,sand,615,public,True,823,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,4,eligible_for_content_review,caption_tracks=157; marketing_signal_present
RVOvQj80jc0,https://www.youtube.com/watch?v=RVOvQj80jc0,The REAL Reason Riders CRASH in RAIN (LEARN NOW - STAY ALIVE),The Motorcycle Brain,en,rain,521,public,True,2073,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,6,rejected,title_indicates_non_instructional_or_promotional_content
IbUd4-X-J-4,https://www.youtube.com/watch?v=IbUd4-X-J-4,Adele Playlist Night Ride | Yamaha Tracer 9 & MT-07,XploreRIDERS,en,night,2214,public,True,1033,True,8,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,7,eligible_for_content_review,youtube_chapters=8; caption_tracks=157
WhYwXyRsABA,https://www.youtube.com/watch?v=WhYwXyRsABA,בטיחות בהפעלת אופנוע ים, Ministry of Transport and Road Safety,he,water_crossing,1270,public,True,1070,True,6,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh|zh-CN|zh-Hans|zh-Hant|zu,False,True,10,eligible_for_content_review,youtube_chapters=6; caption_tracks=159; professional_source_signal
on-BHqK0Mf8,https://www.youtube.com/watch?v=on-BHqK0Mf8,טסט אופנוע בנתניה,אופיר המהיר,,slow_control,137,public,True,0,True,0,True,,False,False,1,rejected,language_not_verifiable_as_he_or_en; description_missing; no_chapters_or_captions_for_content_evidence; title_indicates_non_instructional_or_promotional_content
DOnHrnnnrt8,https://www.youtube.com/watch?v=DOnHrnnnrt8,בדיקת קטנוע לפני קנייה - כל הטיפים לקניית אופנוע,אתר מידרג,he,pre_ride,223,public,True,401,True,0,True,iw,False,False,6,eligible_for_content_review,caption_tracks=1
YHhXoBwO_hc,https://www.youtube.com/watch?v=YHhXoBwO_hc,תרום תחת עייפות 16/5/2026,הגלסים ( אור + אילן גלס ),he,fatigue,1645,public,True,0,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,4,rejected,description_missing
DEek-peTQ6k,https://www.youtube.com/watch?v=DEek-peTQ6k,ציוד מיגון לרוכבי אופנועי שטח,טל סנדרוני,he,protective_gear,64,public,True,225,True,0,True,,False,False,1,rejected,no_chapters_or_captions_for_content_evidence
zm1MR16FaC4,https://www.youtube.com/watch?v=zm1MR16FaC4,האם זה מסוכן לרכב בצורה חוקית?,SobeR RideR,he,urban_hazards,770,public,True,1304,True,7,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,8,eligible_for_content_review,youtube_chapters=7; caption_tracks=157
